cell_id,elevation,corine_landuse,temperature,precipitation,population,soil_class
N23330681,3.670566193911494,112,-12.0,589.0,92.35818481445312,12.0
N23333115,4.51806158435588,242,-11.0,576.0,0.7131000757217407,2.0
N23333114,6.120666309278839,311,-11.0,579.0,0.6799151301383972,2.0
N23333118,5.89304797503413,211,-11.0,577.0,0.7515609264373779,2.0
N23333116,4.3753491080537135,231,-11.0,575.0,0.2977295815944671,12.0
N23333117,8.37755282071172,312,-11.0,578.0,1.921924114227295,2.0
N23333111,2.4058764564747714,211,-11.0,578.0,0.3567400872707367,12.0
N23333112,2.0274280099844444,313,-11.0,578.0,0.2683145403861999,0.0
N23333113,2.510208745392001,231,-11.0,575.0,3.7143874168396,12.0
N23333124,6.769147347430794,211,-10.0,553.0,3.0639004707336426,2.0
N23333126,6.353357237212512,211,-11.0,563.0,1.897895574569702,2.0
N23333123,6.804001136701935,211,-11.0,559.0,3.70103907585144,2.0
N23333127,6.809768384816695,231,-10.0,550.0,2.4123311042785645,2.0
N23333120,2.931952427844612,242,-10.0,558.0,1.62621808052063,2.0
N23333121,2.900740998131888,231,-10.0,553.0,1.0976988077163696,2.0
N23333130,15.58332007271903,211,-12.0,596.0,2.351015567779541,2.0
N23333055,18.672415071604203,211,-12.0,595.0,3.066865921020508,2.0
N23333052,15.118442885729731,211,-12.0,596.0,2.1428747177124023,2.0
N23333133,18.104693198690608,243,-12.0,597.0,2.3142318725585938,2.0
N23333054,18.66624785442741,211,-12.0,587.0,4.3802995681762695,2.0
N23333106,12.93418450258216,211,-11.0,594.0,11.076735496520996,2.0
N23333051,12.3223437095175,211,-12.0,586.0,4.578597545623779,4.0
N23333053,13.987829539240623,211,-12.0,587.0,6.944285869598389,1.0
N23333132,12.21759507120872,211,-11.0,588.0,3.721035242080689,2.0
N23333131,12.253173039883984,231,-11.0,591.0,4.659097194671631,2.0
N23333108,3.954858813967024,311,-11.0,587.0,1.8810683488845823,12.0
N23330783,0.4460369940010869,411,-10.0,563.0,0.2348740249872207,0.0
N23330775,0.1555712301615502,322,-10.0,564.0,0.0,0.0
N23330777,0.7418422472416139,411,-10.0,564.0,0.1985533088445663,0.0
N23330778,1.7006666125083456,312,-11.0,567.0,0.2683145403861999,0.0
N23330772,3.548314712485489,112,-11.0,570.0,1.0131049156188965,12.0
N23330748,2.4602657787653865,112,-11.0,570.0,9.38398265838623,12.0
N23330780,2.537412373387084,231,-11.0,565.0,3.3943119049072266,8.0
N23330774,1.6954519319138963,311,-11.0,580.0,0.7161640524864197,0.0
N23330773,1.3000242884974091,311,-11.0,582.0,0.3101060390472412,0.0
N23330784,1.893228832556277,313,-10.0,556.0,0.3048270940780639,14.0
N23330785,1.850042141669867,313,-10.0,556.0,0.2610080242156982,0.0
N23330787,1.8121944325310844,324,-10.0,556.0,0.2583830952644348,15.0
N23330786,1.9522986606675752,312,-11.0,574.0,0.227255567908287,0.0
N23330781,1.3867707109572935,311,-10.0,562.0,0.7521481513977051,0.0
N23330782,0.876616387076828,411,-10.0,557.0,0.3852050006389618,0.0
N15555285,20.1507889494604,231,-13.0,585.0,0.4847725927829742,12.0
N15555287,20.359644558964945,231,-13.0,582.0,0.5146148800849915,12.0
N15555284,19.350178699104152,231,-13.0,582.0,0.5146148800849915,12.0
N15555288,20.55504510840591,231,-13.0,584.0,0.4127296209335327,14.0
N15555286,20.286395092399754,313,-13.0,575.0,0.2630273401737213,0.0
N15555520,21.04605993932607,313,-13.0,580.0,0.2970062792301178,11.0
N15555521,19.876838567305583,313,-13.0,581.0,0.2656572759151459,11.0
N15555281,18.842216121907136,231,-13.0,583.0,0.7770495414733887,12.0
N15555282,19.7281971367038,311,-13.0,595.0,0.6303936243057251,12.0
N15555283,20.36229530645877,231,-13.0,581.0,1.3880075216293335,9.0
N15555278,20.634959512827347,231,-14.0,590.0,1.2053272724151611,14.0
N15555275,22.16088618064413,231,-14.0,590.0,1.2053272724151611,2.0
N23333064,21.513089822263133,231,-13.0,586.0,0.5008475184440613,9.0
N23333066,21.17680261573013,231,-13.0,583.0,0.407674640417099,14.0
N23333063,21.048663586986308,231,-13.0,583.0,0.4410821497440338,10.0
N23333067,21.850430118794343,231,-13.0,582.0,1.128857135772705,14.0
N23333300,21.928022929600303,211,-13.0,590.0,0.4247297346591949,4.0
N15555522,21.971898370859574,312,-13.0,582.0,0.8511458039283752,12.0
N23333060,22.21724405094069,242,-13.0,594.0,0.9906033873558044,2.0
N23333061,20.70823770639848,311,-13.0,594.0,0.6721608638763428,4.0
N15555510,21.140785567614497,242,-14.0,589.0,2.772867441177368,2.0
N15555505,18.31748981865085,242,-14.0,578.0,2.428310871124268,2.0
N15555502,19.462739847144302,242,-14.0,580.0,1.6841108798980713,2.0
N15555513,21.23314164609325,243,-14.0,591.0,1.3431519269943235,2.0
N15555504,17.912415991024094,231,-14.0,578.0,2.257357120513916,16.0
N15555507,18.33207469083825,231,-14.0,590.0,0.9459095597267152,8.0
N15555508,17.846079106233557,231,-13.0,572.0,1.2341033220291138,17.0
N15555268,23.09241528413733,231,-14.0,589.0,1.055884838104248,1.0
N15555276,21.86074914737624,242,-14.0,592.0,1.503082275390625,2.0
N15555501,17.707446078864894,211,-14.0,569.0,0.8340825438499451,2.0
N15555503,17.43998792220135,211,-14.0,584.0,0.7422447204589844,8.0
N15555500,17.694700085386938,211,-14.0,584.0,0.5757194757461548,2.0
N15555512,20.721226945215346,312,-14.0,590.0,0.6024408936500549,11.0
N15555514,21.451132871666733,211,-14.0,593.0,0.8413473963737488,2.0
N15555511,22.32453280079121,243,-14.0,598.0,0.544430136680603,2.0
N15555515,21.15053130169304,412,-13.0,585.0,0.2661164104938507,20.0
N15555517,20.891475560713783,311,-14.0,596.0,0.2205811440944671,2.0
N15555516,19.08233475198551,231,-14.0,580.0,0.4285594820976257,2.0
N15555277,20.645394266868124,242,-14.0,598.0,1.2154488563537598,2.0
N23333033,14.98229778056242,211,-13.0,590.0,2.2846932411193848,12.0
N15555255,14.607257181284378,211,-13.0,589.0,1.250645399093628,14.0
N15555258,17.750360177487742,211,-13.0,592.0,2.822810173034668,2.0
N15555257,17.321335130808304,231,-13.0,591.0,0.9201881885528564,4.0
N15555256,17.083886691502162,231,-14.0,591.0,1.2576606273651123,12.0
N15555252,12.38336265330412,311,-13.0,600.0,0.8364918231964111,12.0
N15555251,12.63678601323342,311,-13.0,588.0,0.7897202372550964,1.0
N23333030,10.918736749765824,211,-13.0,586.0,1.3147835731506348,14.0
N15555254,12.356342198897382,211,-13.0,586.0,1.164501428604126,14.0
N15555253,13.494330192098811,211,-13.0,589.0,0.5250349044799805,10.0
N23333034,17.486960352683553,211,-13.0,582.0,4.998754978179932,2.0
N23333035,14.65387928242586,121,-13.0,582.0,4.998754978179932,2.0
N23333037,19.347608955539,211,-13.0,588.0,26.87862014770508,2.0
N23333036,19.61387657632633,211,-13.0,594.0,6.573336601257324,2.0
N23333031,10.654152451729288,231,-12.0,576.0,3.0308642387390137,2.0
N15555271,22.05825015476772,112,-14.0,592.0,11.25286865234375,2.0
N15555270,19.803022968525788,112,-14.0,573.0,28.12591552734375,2.0
N15555273,23.94917935741191,112,-14.0,596.0,7.171685218811035,2.0
N15555265,20.6582572314204,211,-14.0,579.0,1.823909044265747,4.0
N15555264,18.337459564208984,231,-14.0,579.0,1.7950818538665771,8.0
N15555246,16.92564450478067,231,-14.0,587.0,0.6179527044296265,2.0
N15555238,17.452050754002162,211,-14.0,577.0,17.88812828063965,2.0
N15555247,17.83572985201466,312,-14.0,590.0,0.947754979133606,12.0
N15555262,18.65707557055415,211,-14.0,579.0,2.006844520568848,2.0
N15555261,16.628564095010564,211,-14.0,579.0,0.7651149034500122,2.0
N15555272,22.43321453795141,242,-14.0,594.0,2.541345834732056,4.0
N15555280,18.557455354807328,311,-14.0,597.0,1.7494332790374756,12.0
N15555274,26.17666143300582,211,-14.0,607.0,1.672349214553833,1.0
N15555248,18.150056800063776,313,-14.0,600.0,0.3599902689456939,8.0
N23333076,26.15928836744659,242,-13.0,579.0,0.5725998282432556,3.0
N23333302,25.585404649072764,242,-13.0,582.0,0.5016685128211975,2.0
N23333068,24.739771589940908,231,-13.0,582.0,0.5016685128211975,3.0
N23333311,25.453791092853155,312,-13.0,587.0,0.3325275480747223,9.0
N23333310,24.857207045263173,231,-13.0,577.0,0.2600644826889038,12.0
N23333077,24.029102636843312,211,-13.0,587.0,0.6402776837348938,12.0
N23333301,25.32166998726981,231,-13.0,588.0,1.015978455543518,9.0
N23333073,21.522302432936065,311,-13.0,586.0,0.4701665639877319,14.0
N23333065,21.548851558140345,311,-13.0,583.0,1.2209099531173706,14.0
N23333078,27.221446913115837,231,-13.0,576.0,0.4844749867916107,1.0
N23333074,23.189188431720343,231,-12.0,587.0,0.9313120245933532,3.0
N15555524,20.62713455667301,231,-13.0,563.0,1.9574569463729856,12.0
N15555526,20.208350979551977,211,-13.0,571.0,0.9456207156181335,17.0
N15555523,20.17932249575245,231,-13.0,570.0,0.9309796094894408,17.0
N15555528,22.190610301737884,231,-13.0,565.0,2.252159833908081,3.0
N15555527,20.661636080060685,211,-13.0,563.0,1.9574569463729856,17.0
N15555525,22.052479685569292,231,-13.0,572.0,10.067804336547852,2.0
N15555518,19.42233031136649,211,-13.0,593.0,0.2074536085128784,12.0
N23333303,26.25740047376983,112,-13.0,593.0,10.550618171691896,3.0
N23333047,21.256826867862625,211,-13.0,581.0,5.774669647216797,3.0
N23333070,19.68020890683544,211,-13.0,579.0,10.95989990234375,4.0
N23333046,18.422484475739147,211,-12.0,579.0,13.689385414123535,2.0
N23333071,21.24754111620845,211,-12.0,586.0,4.66185474395752,3.0
N23333062,19.777987149296976,231,-13.0,588.0,1.461721420288086,14.0
N23333044,18.838841730234574,211,-13.0,593.0,1.1077624559402466,1.0
N23333038,19.21639037618832,211,-13.0,594.0,2.4380905628204346,4.0
N23333056,21.54157436137297,211,-12.0,588.0,5.617002010345459,0.0
N23333048,22.02177308530224,211,-12.0,590.0,2.7398715019226074,4.0
N23333288,5.3519986259694,311,-9.0,595.0,0.4662865102291107,12.0
N23333287,9.336436855549715,243,-10.0,599.0,0.4799973964691162,4.0
N23333285,5.121759465762547,243,-9.0,593.0,0.8979326486587524,2.0
N23333520,15.21754401070731,242,-10.0,602.0,0.1977904587984085,2.0
N23333512,17.30502936304832,242,-10.0,602.0,0.2069420665502548,2.0
N23333286,15.231146150705763,243,-10.0,602.0,0.2090098708868026,2.0
N23333521,12.277095833603216,311,-10.0,602.0,0.1865439713001251,12.0
N23333284,8.670762898970624,242,-10.0,592.0,1.4541083574295044,2.0
N23333281,10.335475795123042,112,-9.0,589.0,6.5077104568481445,2.0
N23333282,6.839306427507984,242,-9.0,583.0,0.8950589299201965,2.0
N23333278,21.1484899520874,312,-11.0,608.0,0.1817992776632309,1.0
N23333283,12.222989238038355,312,-10.0,598.0,0.3655626773834228,0.0
N23334067,0.3514619857757067,331,-9.0,577.0,0.0724212452769279,15.0
N23334066,2.4956413840076754,312,-9.0,582.0,0.3478616774082184,0.0
N23334064,0.0,523,0.0,0.0,0.0,21.0
N23333522,15.483289270984884,231,-10.0,609.0,0.3550560474395752,2.0
N23334300,8.68468494804538,231,-9.0,608.0,0.3232093751430511,2.0
N23334063,0.9162952114580846,312,-9.0,579.0,0.4059713780879974,2.0
N23334060,0.8044513106460169,312,-9.0,576.0,0.3969458341598511,2.0
N23334061,0.2227338384836912,523,-9.0,573.0,0.3375265300273895,0.0
N23333513,0.0,523,0.0,0.0,0.0032673617824912,21.0
N23333505,0.1663345712027987,313,-9.0,555.0,0.0205597318708896,2.0
N23333510,2.2435477198462705,312,-10.0,556.0,0.0336119085550308,2.0
N23333507,2.970459906422362,312,-9.0,575.0,0.341988205909729,0.0
N23333506,7.554521351444478,243,-10.0,601.0,0.2617136538028717,2.0
N23333504,5.431126156631781,312,-9.0,571.0,0.3306441903114319,2.0
N23333508,0.0,523,-9.0,552.0,0.0,21.0
N23333502,9.981718481803426,312,-10.0,570.0,0.2602713108062744,5.0
N23333268,11.904303745347626,243,-10.0,570.0,0.2602713108062744,5.0
N23333276,10.206532020958102,312,-10.0,565.0,0.2163996994495391,9.0
N23333503,17.004869636224242,231,-11.0,603.0,1.5973087549209597,2.0
N23333515,14.912042948664451,242,-10.0,589.0,0.270628809928894,2.0
N23333514,8.07516051068598,311,-10.0,555.0,0.3607279360294342,2.0
N23333516,0.0,523,0.0,0.0,0.0,21.0
N23333517,1.0536863110503372,312,-10.0,559.0,0.0,0.0
N23333511,16.065258678124877,312,-10.0,585.0,0.1594194769859314,1.0
N23333277,16.466939011398626,312,-10.0,585.0,0.1594194769859314,1.0
N23333258,10.795574188232422,231,-9.0,581.0,1.8439083099365237,2.0
N23334033,16.396777620120925,231,-10.0,591.0,0.9442923665046692,2.0
N23333255,12.688647581606496,231,-9.0,585.0,1.4629604816436768,4.0
N23334036,7.302006667974044,243,-9.0,585.0,0.9485244154930116,0.0
N23333280,21.87858215643435,231,-11.0,603.0,2.795473337173462,2.0
N23333257,23.676432122989574,242,-10.0,603.0,4.423785209655762,2.0
N23333256,23.87860473321409,231,-11.0,603.0,2.795473337173462,2.0
N23333254,20.62718667789381,231,-10.0,591.0,0.7585031390190125,5.0
N23333252,19.46730224453673,231,-10.0,586.0,1.0548620223999023,2.0
N23333251,19.526431219918383,231,-10.0,581.0,0.3818230330944061,11.0
N23334030,19.62435169609225,231,-10.0,591.0,0.8001914024353027,2.0
N23333253,23.732724987730688,231,-11.0,592.0,6.872122764587402,1.0
N23334037,1.17291629979653,312,-9.0,570.0,0.0,0.0
N23334034,6.968033787927458,312,-9.0,576.0,0.0748122259974479,2.0
N23334038,0.0835507804033707,523,-8.0,559.0,0.0402154922485351,0.0
N23334031,13.28049122557348,231,-9.0,576.0,2.9980175495147705,2.0
N23333273,21.85251979438626,231,-10.0,583.0,0.0,4.0
N23333271,22.969889971674704,231,-11.0,592.0,0.008231483399868,4.0
N23333270,32.485669622615895,312,-11.0,604.0,0.0,1.0
N23333274,19.981930246158523,231,-10.0,581.0,0.8251780867576599,5.0
N23333265,34.920160643908446,312,-11.0,603.0,0.0199193805456161,1.0
N23333246,38.666015625,312,-12.0,604.0,0.0,4.0
N23333247,32.89488971476652,312,-11.0,600.0,0.003267976688221,5.0
N23333275,19.347214873956176,312,-10.0,599.0,0.6970500946044922,2.0
N23333272,20.07137866896026,312,-10.0,594.0,1.25225830078125,2.0
N23333248,24.80493366475008,312,-11.0,591.0,1.022558331489563,12.0
N23334310,0.0,523,0.0,0.0,0.0,21.0
N23334302,0.0,523,0.0,0.0,0.0,21.0
N23334076,0.0,523,0.0,0.0,0.0,21.0
N23334311,0.0,523,0.0,0.0,0.0,21.0
N23334304,0.1444987983119731,324,-8.0,572.0,0.0213483925908803,14.0
N23334301,0.6075043839459516,324,-9.0,578.0,0.059580773115158,2.0
N23334305,0.0,523,0.0,0.0,0.0,21.0
N23334068,0.0,523,0.0,0.0,0.0,21.0
N23334073,0.0,523,0.0,0.0,0.0,21.0
N23334312,0.0,523,0.0,0.0,0.0,21.0
N23334078,0.0,523,0.0,0.0,0.0,21.0
N23334320,0.0,523,0.0,0.0,0.0,21.0
N23334313,0.0,523,0.0,0.0,0.0,21.0
N23334314,0.0,523,0.0,0.0,0.0,21.0
N23334077,0.4027732306597184,313,-8.0,572.0,0.0,13.0
N23334075,2.401219735340196,313,-9.0,578.0,0.220720037817955,2.0
N23333527,11.030122902928566,311,-10.0,594.0,0.2298361957073211,12.0
N23333526,11.254476586166692,311,-10.0,595.0,0.1292483061552047,3.0
N23333524,14.621043672367016,312,-10.0,602.0,0.2298361957073211,2.0
N23333528,14.507082141175562,311,-10.0,603.0,0.803911566734314,2.0
N23333542,13.056279124045858,312,-10.0,601.0,0.1271444261074066,1.0
N23333518,11.215931814544057,312,-10.0,593.0,0.1636691987514495,10.0
N23333550,12.69876141450843,311,-10.0,599.0,0.1213308423757553,2.0
N23333523,17.883964830515335,231,-10.0,602.0,0.1684786081314087,2.0
N23334306,11.119617384307238,211,-9.0,601.0,0.3751911520957947,2.0
N23334303,10.967042319628655,243,-9.0,601.0,0.3751911520957947,2.0
N23333551,7.704754615316586,231,-9.0,591.0,0.7776122689247131,12.0
N23333552,7.148983449352031,231,-9.0,591.0,0.5150957703590393,2.0
N23333525,16.806270813455388,243,-10.0,610.0,0.1575081348419189,2.0
N23334071,0.7240885369935814,321,-8.0,569.0,0.0785969421267509,2.0
N23334070,0.0,523,0.0,0.0,0.0,21.0
N23334047,1.0566662099896644,321,-8.0,570.0,0.0727771893143653,2.0
N23334065,0.0,523,0.0,0.0,0.0,21.0
N23334062,0.0,523,0.0,0.0,0.0,21.0
N23334046,1.9420339830067688,313,-9.0,575.0,0.1129477247595787,2.0
N23334080,0.0,523,0.0,0.0,0.0,21.0
N23334072,0.0821535781938202,523,-8.0,572.0,0.0905585810542106,15.0
N23334074,0.0428668788767286,321,-8.0,567.0,0.0263700671494007,15.0
N23334048,0.0,523,0.0,0.0,0.0,21.0
N23333480,2.887477440493448,312,-10.0,585.0,0.0,0.0
N23333472,5.562329645059546,312,-10.0,605.0,0.0123744662851095,0.0
N23333481,4.513448431137569,243,-10.0,587.0,0.0,2.0
N23333474,0.0,523,-10.0,594.0,0.0957250073552131,21.0
N23333475,0.0,523,0.0,0.0,0.0,21.0
N23333477,0.0,523,0.0,0.0,0.0,21.0
N23333448,5.7118372576577325,311,-10.0,592.0,0.2105999886989593,0.0
N23333453,6.010432948871535,311,-10.0,581.0,0.4533767700195312,0.0
N23333456,6.400264049062924,312,-10.0,595.0,0.0069175921380519,1.0
N23333471,9.19344052489923,311,-10.0,601.0,0.1690765619277954,0.0
N23333470,7.879876292481715,231,-10.0,597.0,0.2067267149686813,2.0
N23333482,0.0,523,0.0,0.0,0.0,21.0
N23333483,0.0,523,0.0,0.0,0.0,21.0
N23333484,0.0,523,0.0,0.0,0.0,21.0
N23333486,0.0,523,0.0,0.0,0.0,21.0
N23333457,5.350687734934748,312,-10.0,589.0,0.0,0.0
N23333458,4.258142195185837,312,-10.0,593.0,0.0860554277896881,0.0
N23333467,0.0,523,0.0,0.0,0.0,21.0
N23333466,0.0,523,0.0,0.0,0.0,21.0
N23333701,0.0,523,0.0,0.0,0.0,21.0
N23333468,4.714872950193834,312,-10.0,580.0,0.8176309466362,2.0
N23333622,0.0,523,0.0,0.0,0.0,21.0
N23333700,0.0,523,0.0,0.0,0.0,21.0
N23333463,0.0,523,0.0,0.0,0.0,21.0
N23333464,0.0,523,0.0,0.0,0.0,21.0
N23333388,0.4385957003247981,322,-10.0,579.0,0.1605158299207687,2.0
N23333476,8.860125765508535,312,-10.0,616.0,0.3311710655689239,2.0
N23333710,10.833614548858332,312,-11.0,624.0,0.7920885682106018,2.0
N23333702,1.2327452545263329,242,-10.0,610.0,1.1576987504959106,2.0
N23333465,3.1933116377616417,311,-10.0,592.0,0.4708871245384216,12.0
N23333473,2.842059390885489,231,-10.0,600.0,0.4049157202243805,0.0
N23333451,14.75222533089774,211,-10.0,591.0,0.1928299665451049,2.0
N23333450,14.518063272748677,242,-11.0,586.0,0.4833129048347473,2.0
N23333427,15.136548256387517,311,-11.0,591.0,0.1659415364265442,2.0
N23333445,7.94376768384661,211,-10.0,579.0,0.8574723601341248,2.0
N23333444,9.1484283719744,211,-10.0,584.0,2.0620040893554688,2.0
N23333442,8.70922360128286,311,-10.0,577.0,0.7707047462463379,2.0
N23333426,19.14839964496846,243,-11.0,589.0,0.8444360494613647,0.0
N23333441,15.686789162304937,112,-11.0,585.0,11.239301681518556,2.0
N23333530,12.48450333731515,312,-10.0,613.0,0.0845473036170005,2.0
N23333452,11.517109763865568,312,-10.0,595.0,0.0898055583238601,2.0
N23333454,9.711569270309138,312,-10.0,587.0,0.1102631539106369,2.0
N23333455,8.247626946896922,312,-10.0,594.0,0.114313319325447,2.0
N23333428,17.39674334623376,231,-11.0,605.0,0.5976159572601318,2.0
N23333438,2.5293319784104824,313,-10.0,560.0,0.5226007699966431,0.0
N23333437,1.2487960299667047,313,-10.0,564.0,0.3004022538661957,1.0
N23333435,5.133431444362718,231,-10.0,565.0,1.0225253105163574,2.0
N23333460,0.0,523,0.0,0.0,0.0,21.0
N23333436,0.0,523,0.0,0.0,0.0,21.0
N23333461,0.0,523,0.0,0.0,0.0,21.0
N23333434,15.050407974087465,313,-11.0,583.0,0.4293327331542969,2.0
N23333358,11.451967414544551,312,-11.0,600.0,0.3949038088321686,2.0
N23333447,10.91439422296018,311,-10.0,594.0,0.6744474768638611,1.0
N23333446,6.567286469498459,242,-10.0,573.0,1.298059582710266,1.0
N23333462,0.3425568999076376,311,0.0,0.0,0.0,12.0
N23333443,8.633331274499698,231,-11.0,576.0,3.859018087387085,1.0
N23333564,0.0,523,0.0,0.0,0.0,
N23333563,0.0,523,0.0,0.0,0.0,
N23333565,0.0,523,0.0,0.0,0.0,
N23333567,0.0,523,0.0,0.0,0.0,
N23333566,0.0,523,0.0,0.0,0.0,
N23333488,0.0,523,0.0,0.0,0.0,
N23333561,0.0,523,0.0,0.0,0.0,
N23333560,0.0,523,0.0,0.0,0.0,
N23333485,0.0,523,0.0,0.0,0.0,21.0
N23333573,0.0,523,0.0,0.0,0.0,21.0
N23333574,0.0,523,0.0,0.0,0.0,21.0
N23333576,0.0,523,0.0,0.0,0.0,21.0
N23333568,0.0,523,0.0,0.0,0.0,
N23333570,0.0,523,0.0,0.0,0.0,
N23333562,0.0,523,0.0,0.0,0.0,
N23333712,0.0,523,0.0,0.0,0.0,
N23333711,0.0,523,0.0,0.0,0.0,
N23333720,0.0,523,0.0,0.0,0.0,
N23333715,0.0,523,0.0,0.0,0.0,
N23333713,0.0,523,0.0,0.0,0.0,
N23333714,0.0,523,0.0,0.0,0.0,
N23333478,0.0,523,0.0,0.0,0.0,21.0
N23333721,0.0,523,0.0,0.0,0.0,
N23333723,0.0,523,0.0,0.0,0.0,
N23333487,0.0,523,0.0,0.0,0.0,21.0
N23333535,0.0,523,0.0,0.0,0.0,21.0
N23333534,0.0,523,0.0,0.0,0.0,21.0
N23333543,0.0,523,0.0,0.0,0.0,21.0
N23333536,0.0,523,0.0,0.0,0.0,21.0
N23333537,0.0,523,0.0,0.0,0.0,21.0
N23333531,0.0,523,-9.0,561.0,0.0,21.0
N23333532,0.0,523,0.0,0.0,0.0,21.0
N23333533,7.83056776864188,312,-10.0,606.0,0.1166916340589523,2.0
N23333544,8.7992502280644,312,-9.0,557.0,0.3683050870895386,1.0
N23333538,0.0,523,0.0,0.0,0.0,21.0
N23333546,0.0,523,0.0,0.0,0.0,21.0
N23333540,0.0,523,0.0,0.0,0.0,21.0
N23333541,11.562353611515112,312,-10.0,581.0,3.3626577854156494,1.0
N23333212,38.093332173872966,313,-12.0,596.0,0.6065438389778137,8.0
N23333214,35.54459513450156,243,-12.0,576.0,0.6124561429023743,11.0
N23333211,37.76421877802635,231,-12.0,587.0,0.8119823336601257,2.0
N23333220,43.51778474146006,243,-12.0,607.0,0.6451609134674072,1.0
N23333215,39.724283646564096,313,-12.0,595.0,0.5643085241317749,8.0
N23333213,34.714782948396646,313,-12.0,572.0,0.2914645671844482,8.0
N23333216,33.451870937736665,312,-12.0,572.0,0.3762890696525574,1.0
N23330878,35.21835728080905,313,-12.0,593.0,0.4558997750282287,9.0
N23330877,36.84104444542709,231,-12.0,594.0,0.4816253781318664,12.0
N23333210,36.40804656671018,243,-12.0,587.0,1.2516427040100098,2.0
N23333205,35.553132660534914,243,-12.0,576.0,1.0810270309448242,2.0
N23333202,35.98030448446468,243,-12.0,584.0,0.809757649898529,2.0
N23333221,38.05480217447087,312,-12.0,626.0,0.6202536821365356,1.0
N23333223,42.929165431431365,243,-12.0,626.0,0.6257550120353699,4.0
N23333222,30.271033345436564,231,-11.0,625.0,1.0608470439910889,1.0
N23333224,43.95289051289461,312,-12.0,635.0,0.999305784702301,1.0
N23333218,40.35350511511978,313,-12.0,582.0,0.2962111532688141,8.0
N23333226,51.20317825005979,312,-12.0,628.0,0.3745646476745605,4.0
N23330887,40.98779195668746,312,-12.0,628.0,0.3769682943820953,4.0
N23330886,32.635164883671976,313,-11.0,597.0,0.2536633312702179,4.0
N23333206,17.996998261432257,211,-11.0,549.0,1.978980302810669,1.0
N23333152,16.76137583596366,112,-11.0,554.0,375.8395385742188,4.0
N23333128,13.550770467641405,112,-11.0,548.0,85.98307037353516,1.0
N23333207,20.33062070729781,312,-11.0,550.0,1.171650767326355,1.0
N23333230,19.04283465171347,231,-11.0,551.0,2.0273866653442383,1.0
N23333151,16.014887284259405,112,-11.0,554.0,55.77301788330078,0.0
N23333203,12.291215176485023,243,-11.0,549.0,9.676889419555664,1.0
N23333125,11.474849039194536,243,-11.0,556.0,12.188924789428713,3.0
N23333208,27.28345435006278,231,-12.0,562.0,0.2469718158245086,4.0
N23333231,21.74531123102928,231,-11.0,545.0,0.2548350393772125,8.0
N23333240,33.107769284929546,313,-12.0,569.0,0.1678251922130584,5.0
N23333232,28.773183628004425,231,-11.0,561.0,0.3499794602394104,1.0
N23333204,15.257375055429886,231,-11.0,538.0,1.3330135345458984,1.0
N23330880,23.835785184587756,313,-11.0,595.0,0.2631395757198334,12.0
N23330872,26.569529163594147,313,-11.0,590.0,0.150843858718872,1.0
N23330883,24.81142760296257,313,-11.0,593.0,0.2059987485408783,4.0
N23330881,20.382371104493437,231,-11.0,588.0,0.7100436091423035,12.0
N23330874,29.075237157393477,313,-12.0,593.0,0.1227322742342948,4.0
N23330875,28.64847763217225,313,-11.0,590.0,0.1216667890548706,8.0
N23330848,20.663026848617864,313,-11.0,580.0,0.4430670440196991,11.0
N23330856,20.277514282537965,312,-11.0,593.0,0.2826552391052246,12.0
N23330871,23.671625331956516,313,-11.0,594.0,0.2420309334993362,9.0
N23330870,31.01874090700733,313,-12.0,595.0,0.2852003276348114,2.0
N23330882,20.58372061593192,211,-11.0,599.0,1.216413140296936,2.0
N23330885,28.752377879862884,311,-11.0,618.0,0.8285478353500366,1.0
N23330884,36.80562186727718,311,-12.0,625.0,0.4814895987510681,2.0
N23330857,19.466597654381577,312,-11.0,588.0,1.1713500022888184,12.0
N23330858,18.96756265601333,231,-10.0,592.0,3.466646432876587,0.0
N23330867,8.42745915237738,231,-10.0,534.0,2.950662612915039,8.0
N23330866,8.813785903307856,211,-10.0,543.0,13.004240036010742,2.0
N23333201,8.28480981320751,231,-10.0,533.0,2.771190643310547,2.0
N23330868,18.349815991460066,231,-11.0,544.0,2.180814027786255,2.0
N23333122,4.811493644908983,243,-10.0,545.0,6.380861759185791,0.0
N23333200,7.87417441971448,131,-11.0,549.0,6.085069179534912,0.0
N23330863,1.9153122670796447,311,-10.0,537.0,1.101958394050598,0.0
N23330864,2.1335209924347547,324,-10.0,540.0,0.5573980212211609,14.0
N23330788,1.7888174531411152,324,-10.0,546.0,0.864795982837677,0.0
N23330876,36.596781516561705,243,-12.0,600.0,0.2822948098182678,4.0
N23330865,30.18516552204989,243,-12.0,576.0,0.5668066740036011,2.0
N23330873,32.64559352641203,313,-12.0,602.0,0.252636581659317,2.0
N23334003,18.72552714055898,313,-10.0,585.0,0.7521719336509705,5.0
N23334006,17.09312997545515,313,-10.0,588.0,0.3697553277015686,4.0
N23334007,16.59187706149354,313,-10.0,591.0,0.5126877427101135,9.0
N23334004,18.645015911180145,231,-10.0,593.0,1.3964890241622925,2.0
N23333228,25.45417995842136,313,-11.0,601.0,0.4431644678115845,4.0
N23333227,40.68389304803343,312,-12.0,628.0,0.2696435451507568,1.0
N23334000,18.330560723129583,231,-10.0,583.0,0.649165689945221,14.0
N23333225,18.85179395091777,231,-10.0,586.0,0.407031238079071,9.0
